%eval_id interface pd             po             co             fa             kd             tc             response_fn_1  response_fn_2  response_fn_3  response_fn_4  response_fn_5  response_fn_6  response_fn_7  response_fn_8  response_fn_9  
2501     bat        0.0001         0.273          5000           0.675          23             3.666666667    5114.04102     0.64299        191.4148       15.56          0.1541         0.4021         30.148         0.4021         15.56          
2502     bat        0.0002666666667 0.273          5000           0.675          23             3.666666667    5114.3291      0.64299        191.4148       15.56          0.15271        0.3975         30.1486        0.3975         15.56          
2503     bat        0.0004333333333 0.273          5000           0.675          23             3.666666667    5115.19092     0.6416         191.4148       15.56          0.15271        0.4029         30.1474        0.4029         15.56          
2504     bat        0.0006         0.273          5000           0.675          23             3.666666667    5115.7373      0.6416         191.4148       15.56          0.15271        0.4063         30.1474        0.4063         15.56          
2505     bat        0.0001         0.311          5000           0.675          23             3.666666667    5102.55762     0.64576        190.8038       15.56          0.15549        0.4184         29.8609        0.4184         15.56          
2506     bat        0.0002666666667 0.311          5000           0.675          23             3.666666667    5103.125       0.64438        190.8038       15.56          0.1541         0.4142         29.8618        0.4142         15.56          
2507     bat        0.0004333333333 0.311          5000           0.675          23             3.666666667    5102.55762     0.64438        190.8038       15.56          0.1541         0.42           29.8625        0.42           15.56          
2508     bat        0.0006         0.311          5000           0.675          23             3.666666667    5101.51172     0.64438        190.8038       15.56          0.15271        0.4063         29.8609        0.4063         15.56          
2509     bat        0.0001         0.349          5000           0.675          23             3.666666667    5088.08887     0.64854        190.1571       15.56          0.15549        0.4184         29.5585        0.4184         15.56          
2510     bat        0.0002666666667 0.349          5000           0.675          23             3.666666667    5088.78516     0.64715        190.1571       15.56          0.1541         0.4142         29.558         0.4142         15.56          
2511     bat        0.0004333333333 0.349          5000           0.675          23             3.666666667    5087.74121     0.64715        190.1571       15.56          0.1541         0.42           29.5588        0.42           15.56          
2512     bat        0.0006         0.349          5000           0.675          23             3.666666667    5089.13379     0.64576        190.1571       15.56          0.1541         0.4237         29.5591        0.4237         15.56          
2513     bat        0.0001         0.235          8333.333333    0.675          23             3.666666667    4957.02441     0.67771        183.7498       15.56          0.17215        0.6599         26.6462        0.6599         15.56          
2514     bat        0.0002666666667 0.235          8333.333333    0.675          23             3.666666667    4956.38867     0.67632        183.7498       15.56          0.17076        0.6648         26.6463        0.6648         15.56          
2515     bat        0.0004333333333 0.235          8333.333333    0.675          23             3.666666667    4957.31006     0.67493        183.75         15.56          0.16938        0.6534         26.6451        0.6534         15.56          
2516     bat        0.0006         0.235          8333.333333    0.675          23             3.666666667    4956.70898     0.67493        183.7498       15.56          0.16938        0.6621         26.6462        0.6621         15.56          
2517     bat        0.0001         0.273          8333.333333    0.675          23             3.666666667    4942.51465     0.68049        183.071        15.56          0.17215        0.6599         26.3251        0.6599         15.56          
2518     bat        0.0002666666667 0.273          8333.333333    0.675          23             3.666666667    4941.86328     0.6791         183.0708       15.56          0.17076        0.6648         26.326         0.6648         15.56          
2519     bat        0.0004333333333 0.273          8333.333333    0.675          23             3.666666667    4943.14062     0.67771        183.071        15.56          0.17076        0.679          26.3251        0.679          15.56          
2520     bat        0.0006         0.273          8333.333333    0.675          23             3.666666667    4941.91895     0.67771        183.0711       15.56          0.16938        0.6621         26.3239        0.6621         15.56          
2521     bat        0.0001         0.311          8333.333333    0.675          23             3.666666667    4927.64111     0.68326        182.3573       15.56          0.17354        0.684          25.9858        0.684          15.56          
2522     bat        0.0002666666667 0.311          8333.333333    0.675          23             3.666666667    4928.2373      0.68049        182.3574       15.56          0.17215        0.6901         25.985         0.6901         15.56          
2523     bat        0.0004333333333 0.311          8333.333333    0.675          23             3.666666667    4928.23145     0.68049        182.3573       15.56          0.17076        0.679          25.9871        0.679          15.56          
2524     bat        0.0006         0.311          8333.333333    0.675          23             3.666666667    4927.16357     0.6791         182.3573       15.56          0.17076        0.6883         25.9862        0.6883         15.56          
2525     bat        0.0001         0.349          8333.333333    0.675          23             3.666666667    4912.2041      0.68604        181.606        15.56          0.17493        0.7086         25.6267        0.7086         15.56          
2526     bat        0.0002666666667 0.349          8333.333333    0.675          23             3.666666667    4913.90234     0.68326        181.6061       15.56          0.17354        0.7162         25.6267        0.7162         15.56          
2527     bat        0.0004333333333 0.349          8333.333333    0.675          23             3.666666667    4912.51953     0.68326        181.6061       15.56          0.17215        0.7053         25.6266        0.7053         15.56          
2528     bat        0.0006         0.349          8333.333333    0.675          23             3.666666667    4913.05176     0.68187        181.6061       15.56          0.17215        0.7154         25.6286        0.7154         15.56          
2529     bat        0.0001         0.235          11666.66667    0.675          23             3.666666667    4832.13574     0.70549        177.6436       15.56          0.18604        0.9282         23.8352        0.9282         15.56          
2530     bat        0.0002666666667 0.235          11666.66667    0.675          23             3.666666667    4833.01074     0.70271        177.6436       15.56          0.18326        0.9188         23.8356        0.9188         15.56          
2531     bat        0.0004333333333 0.235          11666.66667    0.675          23             3.666666667    4833.40039     0.70132        177.6437       15.56          0.18188        0.9117         23.8353        0.9117         15.56          
2532     bat        0.0006         0.235          11666.66667    0.675          23             3.666666667    4832.16211     0.70132        177.6437       15.56          0.18188        0.9278         23.8352        0.9278         15.56          
2533     bat        0.0001         0.273          11666.66667    0.675          23             3.666666667    4817.67773     0.70826        176.91         15.56          0.18604        0.9282         23.4824        0.9282         15.56          
2534     bat        0.0002666666667 0.273          11666.66667    0.675          23             3.666666667    4818.29199     0.70549        176.9101       15.56          0.18465        0.9507         23.481         0.9507         15.56          
2535     bat        0.0004333333333 0.273          11666.66667    0.675          23             3.666666667    4818.87158     0.7041         176.9102       15.56          0.18326        0.9443         23.4814        0.9443         15.56          
2536     bat        0.0006         0.273          11666.66667    0.675          23             3.666666667    4817.43457     0.7041         176.9102       15.56          0.18188        0.9278         23.4818        0.9278         15.56          
2537     bat        0.0001         0.311          11666.66667    0.675          23             3.666666667    4802.44043     0.71104        176.1407       15.56          0.18743        0.9583         23.1099        0.9583         15.56          
2538     bat        0.0002666666667 0.311          11666.66667    0.675          23             3.666666667    4803.02539     0.70826        176.1408       15.56          0.18465        0.9507         23.11          0.9507         15.56          
2539     bat        0.0004333333333 0.311          11666.66667    0.675          23             3.666666667    4803.31543     0.70688        176.1408       15.56          0.18465        0.9777         23.1078        0.9777         15.56          
2540     bat        0.0006         0.311          11666.66667    0.675          23             3.666666667    4801.90137     0.70688        176.1408       15.56          0.18326        0.9615         23.1088        0.9615         15.56          
2541     bat        0.0001         0.349          11666.66667    0.675          23             3.666666667    4786.67285     0.71382        175.3331       15.56          0.18882        0.9891         22.7159        0.9891         15.56          
2542     bat        0.0002666666667 0.349          11666.66667    0.675          23             3.666666667    4787.02344     0.71104        175.3335       15.56          0.18604        0.9832         22.7143        0.9832         15.56          
2543     bat        0.0004333333333 0.349          11666.66667    0.675          23             3.666666667    4787.52148     0.70965        175.3332       15.56          0.18465        0.9777         22.7162        0.9777         15.56          
2544     bat        0.0006         0.349          11666.66667    0.675          23             3.666666667    4785.91309     0.70965        175.3335       15.56          0.18465        0.9961         22.7143        0.9961         15.56          
2545     bat        0.0001         0.235          15000          0.675          23             3.666666667    4736.3418      0.72771        172.8035       15.56          0.19715        1.1856         21.581         1.1856         15.56          
2546     bat        0.0002666666667 0.235          15000          0.675          23             3.666666667    4735.83105     0.72493        172.8036       15.56          0.19437        1.1932         21.582         1.1932         15.56          
2547     bat        0.0004333333333 0.235          15000          0.675          23             3.666666667    4735.84619     0.72354        172.8036       15.56          0.19299        1.1945         21.5835        1.1945         15.56          
2548     bat        0.0006         0.235          15000          0.675          23             3.666666667    4736.66309     0.72215        172.8036       15.56          0.1916         1.1811         21.5819        1.1811         15.56          
2549     bat        0.0001         0.273          15000          0.675          23             3.666666667    4721.79346     0.73049        172.0389       15.56          0.19854        1.2202         21.2063        1.2202         15.56          
2550     bat        0.0002666666667 0.273          15000          0.675          23             3.666666667    4721.02588     0.72771        172.039        15.56          0.19437        1.1932         21.206         1.1932         15.56          
2551     bat        0.0004333333333 0.273          15000          0.675          23             3.666666667    4720.77002     0.72632        172.039        15.56          0.19299        1.1945         21.2046        1.1945         15.56          
2552     bat        0.0006         0.273          15000          0.675          23             3.666666667    4721.85596     0.72493        172.0391       15.56          0.19299        1.2206         21.2076        1.2206         15.56          
2553     bat        0.0001         0.311          15000          0.675          23             3.666666667    4706.51855     0.73326        171.2404       15.56          0.19993        1.2554         20.811         1.2554         15.56          
2554     bat        0.0002666666667 0.311          15000          0.675          23             3.666666667    4705.77637     0.73049        171.2405       15.56          0.19576        1.2306         20.8092        1.2306         15.56          
2555     bat        0.0004333333333 0.311          15000          0.675          23             3.666666667    4705.79004     0.7291         171.2406       15.56          0.19437        1.2333         20.8129        1.2333         15.56          
2556     bat        0.0006         0.311          15000          0.675          23             3.666666667    4706.58496     0.72771        171.2406       15.56          0.19437        1.2608         20.8128        1.2608         15.56          
2557     bat        0.0001         0.349          15000          0.675          23             3.666666667    4689.03809     0.73743        170.4058       15.56          0.20132        1.2911         20.393         1.2911         15.56          
2558     bat        0.0002666666667 0.349          15000          0.675          23             3.666666667    4690.62891     0.73326        170.4059       15.56          0.19715        1.2687         20.3937        1.2687         15.56          
2559     bat        0.0004333333333 0.349          15000          0.675          23             3.666666667    4690.38965     0.73188        170.406        15.56          0.19576        1.2728         20.3947        1.2728         15.56          
2560     bat        0.0006         0.349          15000          0.675          23             3.666666667    4689.90137     0.73049        170.406        15.56          0.19437        1.2608         20.3954        1.2608         15.56          
2561     bat        0.0001         0.235          5000           0.577          44.5           3.666666667    7273.36035     0.42771        273.8876       15.56          0.0791         0.3729         35.1312        0.3729         15.56          
2562     bat        0.0002666666667 0.235          5000           0.577          44.5           3.666666667    7270.78369     0.42771        273.8876       15.56          0.0791         0.3833         35.1303        0.3833         15.56          
2563     bat        0.0004333333333 0.235          5000           0.577          44.5           3.666666667    7270.1416      0.42771        273.8876       15.56          0.0791         0.3879         35.132         0.3879         15.56          
2564     bat        0.0006         0.235          5000           0.577          44.5           3.666666667    7272.26855     0.42632        273.8876       15.56          0.0791         0.3906         35.1316        0.3906         15.56          
2565     bat        0.0001         0.273          5000           0.577          44.5           3.666666667    7253.40723     0.4291         273.0092       15.56          0.08049        0.403          34.811         0.403          15.56          
2566     bat        0.0002666666667 0.273          5000           0.577          44.5           3.666666667    7250.85254     0.4291         273.0092       15.56          0.0791         0.3833         34.8103        0.3833         15.56          
2567     bat        0.0004333333333 0.273          5000           0.577          44.5           3.666666667    7250.21338     0.4291         273.0092       15.56          0.0791         0.3879         34.8121        0.3879         15.56          
2568     bat        0.0006         0.273          5000           0.577          44.5           3.666666667    7251.90137     0.42771        273.0092       15.56          0.0791         0.3906         34.8119        0.3906         15.56          
2569     bat        0.0001         0.311          5000           0.577          44.5           3.666666667    7232.62744     0.43049        272.0832       15.56          0.08049        0.403          34.4727        0.403          15.56          
2570     bat        0.0002666666667 0.311          5000           0.577          44.5           3.666666667    7230.10254     0.43049        272.0832       15.56          0.08049        0.4151         34.4723        0.4151         15.56          
2571     bat        0.0004333333333 0.311          5000           0.577          44.5           3.666666667    7229.4707      0.43049        272.0832       15.56          0.08049        0.4205         34.4743        0.4205         15.56          
2572     bat        0.0006         0.311          5000           0.577          44.5           3.666666667    7229.49121     0.4291         272.0832       15.56          0.0791         0.3906         34.4742        0.3906         15.56          
2573     bat        0.0001         0.349          5000           0.577          44.5           3.666666667    7211.01318     0.43187        271.1057       15.56          0.08049        0.403          34.1178        0.403          15.56          
2574     bat        0.0002666666667 0.349          5000           0.577          44.5           3.666666667    7209.26807     0.43187        271.1057       15.56          0.08049        0.4151         34.1178        0.4151         15.56          
2575     bat        0.0004333333333 0.349          5000           0.577          44.5           3.666666667    7208.0376      0.43187        271.1058       15.56          0.08049        0.4205         34.1167        0.4205         15.56          
2576     bat        0.0006         0.349          5000           0.577          44.5           3.666666667    7207.40869     0.43187        271.1058       15.56          0.08049        0.4237         34.1166        0.4237         15.56          
2577     bat        0.0001         0.235          8333.333333    0.577          44.5           3.666666667    6990.11621     0.45132        261.4301       15.56          0.08882        0.6284         30.6854        0.6284         15.56          
2578     bat        0.0002666666667 0.235          8333.333333    0.577          44.5           3.666666667    6989.64307     0.45132        261.43         15.56          0.08882        0.6559         30.6864        0.6559         15.56          
2579     bat        0.0004333333333 0.235          8333.333333    0.577          44.5           3.666666667    6987.96777     0.44993        261.4301       15.56          0.08743        0.6209         30.6849        0.6209         15.56          
2580     bat        0.0006         0.235          8333.333333    0.577          44.5           3.666666667    6990.08887     0.44993        261.4298       15.56          0.08743        0.6282         30.6883        0.6282         15.56          
2581     bat        0.0001         0.273          8333.333333    0.577          44.5           3.666666667    6966.08691     0.4541         260.4062       15.56          0.09021        0.6738         30.3123        0.6738         15.56          
2582     bat        0.0002666666667 0.273          8333.333333    0.577          44.5           3.666666667    6967.78223     0.45271        260.4063       15.56          0.08882        0.6559         30.3093        0.6559         15.56          
2583     bat        0.0004333333333 0.273          8333.333333    0.577          44.5           3.666666667    6966.65332     0.45271        260.4062       15.56          0.08882        0.669          30.3132        0.669          15.56          
2584     bat        0.0006         0.273          8333.333333    0.577          44.5           3.666666667    6965.51807     0.45271        260.4062       15.56          0.08882        0.6775         30.3118        0.6775         15.56          
2585     bat        0.0001         0.311          8333.333333    0.577          44.5           3.666666667    6943.84082     0.45549        259.3294       15.56          0.09021        0.6738         29.9188        0.6738         15.56          
2586     bat        0.0002666666667 0.311          8333.333333    0.577          44.5           3.666666667    6944.32715     0.4541         259.3297       15.56          0.08882        0.6559         29.9165        0.6559         15.56          
2587     bat        0.0004333333333 0.311          8333.333333    0.577          44.5           3.666666667    6943.90479     0.4541         259.3297       15.56          0.08882        0.669          29.9159        0.669          15.56          
2588     bat        0.0006         0.311          8333.333333    0.577          44.5           3.666666667    6942.82617     0.4541         259.3297       15.56          0.08882        0.6775         29.9147        0.6775         15.56          
2589     bat        0.0001         0.349          8333.333333    0.577          44.5           3.666666667    6918.99756     0.45687        258.1965       15.56          0.09021        0.6738         29.4978        0.6738         15.56          
2590     bat        0.0002666666667 0.349          8333.333333    0.577          44.5           3.666666667    6916.85791     0.45687        258.1965       15.56          0.09021        0.705          29.5014        0.705          15.56          
2591     bat        0.0004333333333 0.349          8333.333333    0.577          44.5           3.666666667    6917.04443     0.45549        258.1965       15.56          0.09021        0.7201         29.5012        0.7201         15.56          
2592     bat        0.0006         0.349          8333.333333    0.577          44.5           3.666666667    6919.60059     0.45549        258.1965       15.56          0.08882        0.6775         29.5003        0.6775         15.56          
2593     bat        0.0001         0.235          11666.66667    0.577          44.5           3.666666667    6783.60742     0.47076        252.2397       15.56          0.09576        0.8786         27.3996        0.8786         15.56          
2594     bat        0.0002666666667 0.235          11666.66667    0.577          44.5           3.666666667    6784.65869     0.46938        252.2397       15.56          0.09576        0.9285         27.4045        0.9285         15.56          
2595     bat        0.0004333333333 0.235          11666.66667    0.577          44.5           3.666666667    6783.23584     0.46799        252.2397       15.56          0.09437        0.8908         27.4043        0.8908         15.56          
2596     bat        0.0006         0.235          11666.66667    0.577          44.5           3.666666667    6786.21191     0.46799        252.2397       15.56          0.09437        0.9055         27.4009        0.9055         15.56          
2597     bat        0.0001         0.273          11666.66667    0.577          44.5           3.666666667    6761.55176     0.47215        251.1374       15.56          0.09715        0.9355         26.9903        0.9355         15.56          
2598     bat        0.0002666666667 0.273          11666.66667    0.577          44.5           3.666666667    6762.07227     0.47076        251.1375       15.56          0.09576        0.9285         26.9905        0.9285         15.56          
2599     bat        0.0004333333333 0.273          11666.66667    0.577          44.5           3.666666667    6760.03223     0.47076        251.1375       15.56          0.09576        0.9535         26.9909        0.9535         15.56          
2600     bat        0.0006         0.273          11666.66667    0.577          44.5           3.666666667    6758.98291     0.47076        251.1375       15.56          0.09437        0.9055         26.9944        0.9055         15.56          
2601     bat        0.0001         0.311          11666.66667    0.577          44.5           3.666666667    6733.6416      0.47493        249.9817       15.56          0.09715        0.9355         26.565         0.9355         15.56          
2602     bat        0.0002666666667 0.311          11666.66667    0.577          44.5           3.666666667    6733.65723     0.47354        249.9818       15.56          0.09576        0.9285         26.5607        0.9285         15.56          
2603     bat        0.0004333333333 0.311          11666.66667    0.577          44.5           3.666666667    6736.68896     0.47215        249.9818       15.56          0.09576        0.9535         26.5618        0.9535         15.56          
2604     bat        0.0006         0.311          11666.66667    0.577          44.5           3.666666667    6735.68604     0.47215        249.9818       15.56          0.09576        0.9702         26.5659        0.9702         15.56          
2605     bat        0.0001         0.349          11666.66667    0.577          44.5           3.666666667    6709.69385     0.47632        248.771        15.56          0.09854        0.9946         26.1096        0.9946         15.56          
2606     bat        0.0002666666667 0.349          11666.66667    0.577          44.5           3.666666667    6709.70947     0.47493        248.7711       15.56          0.09715        0.9911         26.1069        0.9911         15.56          
2607     bat        0.0004333333333 0.349          11666.66667    0.577          44.5           3.666666667    6707.71338     0.47493        248.771        15.56          0.09576        0.9535         26.1088        0.9535         15.56          
2608     bat        0.0006         0.349          11666.66667    0.577          44.5           3.666666667    6707.42334     0.47354        248.7711       15.56          0.09576        0.9702         26.1067        0.9702         15.56          
2609     bat        0.0001         0.235          15000          0.577          44.5           3.666666667    6624.25879     0.48604        244.9876       15.56          0.10271        1.1848         24.7879        1.1848         15.56          
2610     bat        0.0002666666667 0.235          15000          0.577          44.5           3.666666667    6623.79395     0.48465        244.9877       15.56          0.10132        1.1946         24.7915        1.1946         15.56          
2611     bat        0.0004333333333 0.235          15000          0.577          44.5           3.666666667    6625.73145     0.48326        244.9878       15.56          0.09993        1.1594         24.7859        1.1594         15.56          
2612     bat        0.0006         0.235          15000          0.577          44.5           3.666666667    6624.29932     0.48326        244.9877       15.56          0.09993        1.1832         24.7881        1.1832         15.56          
2613     bat        0.0001         0.273          15000          0.577          44.5           3.666666667    6602.00537     0.48743        243.8462       15.56          0.10271        1.1848         24.3597        1.1848         15.56          
2614     bat        0.0002666666667 0.273          15000          0.577          44.5           3.666666667    6601.12988     0.48604        243.8464       15.56          0.10132        1.1946         24.3586        1.1946         15.56          
2615     bat        0.0004333333333 0.273          15000          0.577          44.5           3.666666667    6599.62256     0.48465        243.8471       15.56          0.09993        1.1594         24.3539        1.1594         15.56          
2616     bat        0.0006         0.273          15000          0.577          44.5           3.666666667    6601.68604     0.48465        243.8467       15.56          0.09993        1.1832         24.3569        1.1832         15.56          
2617     bat        0.0001         0.311          15000          0.577          44.5           3.666666667    6574.12695     0.49021        242.6561       15.56          0.1041         1.2523         23.9017        1.2523         15.56          
2618     bat        0.0002666666667 0.311          15000          0.577          44.5           3.666666667    6573.21191     0.48882        242.6561       15.56          0.10132        1.1946         23.9028        1.1946         15.56          
2619     bat        0.0004333333333 0.311          15000          0.577          44.5           3.666666667    6575.56494     0.48743        242.6561       15.56          0.10132        1.2337         23.9068        1.2337         15.56          
2620     bat        0.0006         0.311          15000          0.577          44.5           3.666666667    6573.70166     0.48743        242.6562       15.56          0.10132        1.2602         23.9029        1.2602         15.56          
2621     bat        0.0001         0.349          15000          0.577          44.5           3.666666667    6546.86523     0.4916         241.4117       15.56          0.1041         1.2523         23.4257        1.2523         15.56          
2622     bat        0.0002666666667 0.349          15000          0.577          44.5           3.666666667    6549.49902     0.49021        241.4118       15.56          0.10271        1.2675         23.4294        1.2675         15.56          
2623     bat        0.0004333333333 0.349          15000          0.577          44.5           3.666666667    6546.79004     0.49021        241.4118       15.56          0.10132        1.2337         23.4271        1.2337         15.56          
2624     bat        0.0006         0.349          15000          0.577          44.5           3.666666667    6549.51758     0.48882        241.4118       15.56          0.10132        1.2602         23.4239        1.2602         15.56          
2625     bat        0.0001         0.235          5000           0.6096666667   44.5           3.666666667    7168.77832     0.43326        269.3362       15.56          0.0791         0.3729         33.4186        0.3729         15.56          
2626     bat        0.0002666666667 0.235          5000           0.6096666667   44.5           3.666666667    7170.50977     0.43187        269.3363       15.56          0.0791         0.3833         33.4176        0.3833         15.56          
2627     bat        0.0004333333333 0.235          5000           0.6096666667   44.5           3.666666667    7171.58105     0.43187        269.3362       15.56          0.0791         0.3879         33.4193        0.3879         15.56          
2628     bat        0.0006         0.235          5000           0.6096666667   44.5           3.666666667    7171.23535     0.43187        269.3362       15.56          0.0791         0.3906         33.419         0.3906         15.56          
2629     bat        0.0001         0.273          5000           0.6096666667   44.5           3.666666667    7150.04932     0.43465        268.5107       15.56          0.08049        0.403          33.1165        0.403          15.56          
2630     bat        0.0002666666667 0.273          5000           0.6096666667   44.5           3.666666667    7152.03809     0.43326        268.5107       15.56          0.0791         0.3833         33.1158        0.3833         15.56          
2631     bat        0.0004333333333 0.273          5000           0.6096666667   44.5           3.666666667    7152.96631     0.43326        268.5106       15.56          0.0791         0.3879         33.1177        0.3879         15.56          
2632     bat        0.0006         0.273          5000           0.6096666667   44.5           3.666666667    7152.48682     0.43326        268.5107       15.56          0.0791         0.3906         33.1174        0.3906         15.56          
2633     bat        0.0001         0.311          5000           0.6096666667   44.5           3.666666667    7130.48535     0.43604        267.6407       15.56          0.08049        0.403          32.7973        0.403          15.56          
2634     bat        0.0002666666667 0.311          5000           0.6096666667   44.5           3.666666667    7131.66309     0.43465        267.6407       15.56          0.08049        0.4151         32.7968        0.4151         15.56          
2635     bat        0.0004333333333 0.311          5000           0.6096666667   44.5           3.666666667    7132.98193     0.43465        267.6408       15.56          0.08049        0.4205         32.7989        0.4205         15.56          
2636     bat        0.0006         0.311          5000           0.6096666667   44.5           3.666666667    7132.90479     0.43465        267.6408       15.56          0.0791         0.3906         32.7988        0.3906         15.56          
2637     bat        0.0001         0.349          5000           0.6096666667   44.5           3.666666667    7110.68457     0.43743        266.7208       15.56          0.08049        0.403          32.4625        0.403          15.56          
2638     bat        0.0002666666667 0.349          5000           0.6096666667   44.5           3.666666667    7108.27441     0.43743        266.7208       15.56          0.08049        0.4151         32.4625        0.4151         15.56          
2639     bat        0.0004333333333 0.349          5000           0.6096666667   44.5           3.666666667    7111.40918     0.43604        266.7208       15.56          0.08049        0.4205         32.4613        0.4205         15.56          
2640     bat        0.0006         0.349          5000           0.6096666667   44.5           3.666666667    7112.34912     0.43604        266.7208       15.56          0.08049        0.4237         32.4613        0.4237         15.56          
2641     bat        0.0001         0.235          8333.333333    0.6096666667   44.5           3.666666667    6904.61035     0.45687        257.6233       15.56          0.08882        0.6284         29.2239        0.6284         15.56          
2642     bat        0.0002666666667 0.235          8333.333333    0.6096666667   44.5           3.666666667    6906.79932     0.45549        257.6233       15.56          0.08882        0.6559         29.2248        0.6559         15.56          
2643     bat        0.0004333333333 0.235          8333.333333    0.6096666667   44.5           3.666666667    6905.15723     0.45549        257.6234       15.56          0.08743        0.6209         29.2234        0.6209         15.56          
2644     bat        0.0006         0.235          8333.333333    0.6096666667   44.5           3.666666667    6904.61182     0.45549        257.6233       15.56          0.08743        0.6282         29.2267        0.6282         15.56          
2645     bat        0.0001         0.273          8333.333333    0.6096666667   44.5           3.666666667    6884.44629     0.45826        256.6603       15.56          0.09021        0.6738         28.8708        0.6738         15.56          
2646     bat        0.0002666666667 0.273          8333.333333    0.6096666667   44.5           3.666666667    6885.4585      0.45687        256.6603       15.56          0.08882        0.6559         28.8677        0.6559         15.56          
2647     bat        0.0004333333333 0.273          8333.333333    0.6096666667   44.5           3.666666667    6884.979       0.45687        256.6602       15.56          0.08882        0.669          28.8717        0.669          15.56          
2648     bat        0.0006         0.273          8333.333333    0.6096666667   44.5           3.666666667    6883.9043      0.45687        256.6603       15.56          0.08882        0.6775         28.8703        0.6775         15.56          
2649     bat        0.0001         0.311          8333.333333    0.6096666667   44.5           3.666666667    6862.9248      0.45965        255.6489       15.56          0.09021        0.6738         28.4982        0.6738         15.56          
2650     bat        0.0002666666667 0.311          8333.333333    0.6096666667   44.5           3.666666667    6859.93604     0.45965        255.6492       15.56          0.08882        0.6559         28.496         0.6559         15.56          
2651     bat        0.0004333333333 0.311          8333.333333    0.6096666667   44.5           3.666666667    6862.99023     0.45826        255.6493       15.56          0.08882        0.669          28.4953        0.669          15.56          
2652     bat        0.0006         0.311          8333.333333    0.6096666667   44.5           3.666666667    6862.68457     0.45826        255.6495       15.56          0.08882        0.6775         28.4941        0.6775         15.56          
2653     bat        0.0001         0.349          8333.333333    0.6096666667   44.5           3.666666667    6835.92676     0.46243        254.584        15.56          0.09021        0.6738         28.0992        0.6738         15.56          
2654     bat        0.0002666666667 0.349          8333.333333    0.6096666667   44.5           3.666666667    6838.06348     0.46104        254.5839       15.56          0.09021        0.705          28.1027        0.705          15.56          
2655     bat        0.0004333333333 0.349          8333.333333    0.6096666667   44.5           3.666666667    6836.46338     0.46104        254.584        15.56          0.09021        0.7201         28.1026        0.7201         15.56          
2656     bat        0.0006         0.349          8333.333333    0.6096666667   44.5           3.666666667    6836.67871     0.45965        254.584        15.56          0.08882        0.6775         28.1017        0.6775         15.56          
2657     bat        0.0001         0.235          11666.66667    0.6096666667   44.5           3.666666667    6712.25195     0.47493        248.9792       15.56          0.09576        0.8786         26.1144        0.8786         15.56          
2658     bat        0.0002666666667 0.235          11666.66667    0.6096666667   44.5           3.666666667    6713.26416     0.47354        248.9792       15.56          0.09576        0.9285         26.1193        0.9285         15.56          
2659     bat        0.0004333333333 0.235          11666.66667    0.6096666667   44.5           3.666666667    6712.21387     0.47215        248.9792       15.56          0.09437        0.8908         26.119         0.8908         15.56          
2660     bat        0.0006         0.235          11666.66667    0.6096666667   44.5           3.666666667    6714.77148     0.47215        248.9792       15.56          0.09437        0.9055         26.1156        0.9055         15.56          
2661     bat        0.0001         0.273          11666.66667    0.6096666667   44.5           3.666666667    6691.49023     0.47632        247.943        15.56          0.09715        0.9355         25.7257        0.9355         15.56          
2662     bat        0.0002666666667 0.273          11666.66667    0.6096666667   44.5           3.666666667    6691.99316     0.47493        247.9431       15.56          0.09576        0.9285         25.7259        0.9285         15.56          
2663     bat        0.0004333333333 0.273          11666.66667    0.6096666667   44.5           3.666666667    6690.02051     0.47493        247.9431       15.56          0.09576        0.9535         25.7262        0.9535         15.56          
2664     bat        0.0006         0.273          11666.66667    0.6096666667   44.5           3.666666667    6688.99707     0.47493        247.9431       15.56          0.09437        0.9055         25.7297        0.9055         15.56          
2665     bat        0.0001         0.311          11666.66667    0.6096666667   44.5           3.666666667    6665.18848     0.4791         246.8568       15.56          0.09715        0.9355         25.3219        0.9355         15.56          
2666     bat        0.0002666666667 0.311          11666.66667    0.6096666667   44.5           3.666666667    6665.20557     0.47771        246.8568       15.56          0.09576        0.9285         25.3176        0.9285         15.56          
2667     bat        0.0004333333333 0.311          11666.66667    0.6096666667   44.5           3.666666667    6668.15723     0.47632        246.8569       15.56          0.09576        0.9535         25.3187        0.9535         15.56          
2668     bat        0.0006         0.311          11666.66667    0.6096666667   44.5           3.666666667    6667.17822     0.47632        246.8569       15.56          0.09576        0.9702         25.3228        0.9702         15.56          
2669     bat        0.0001         0.349          11666.66667    0.6096666667   44.5           3.666666667    6642.71191     0.48049        245.7182       15.56          0.09854        0.9946         24.889         0.9946         15.56          
2670     bat        0.0002666666667 0.349          11666.66667    0.6096666667   44.5           3.666666667    6642.729       0.4791         245.7183       15.56          0.09715        0.9911         24.8862        0.9911         15.56          
2671     bat        0.0004333333333 0.349          11666.66667    0.6096666667   44.5           3.666666667    6640.79004     0.4791         245.7183       15.56          0.09576        0.9535         24.8882        0.9535         15.56          
2672     bat        0.0006         0.349          11666.66667    0.6096666667   44.5           3.666666667    6643.60693     0.47771        245.7184       15.56          0.09576        0.9702         24.8861        0.9702         15.56          
2673     bat        0.0001         0.235          15000          0.6096666667   44.5           3.666666667    6565.40918     0.48882        242.1597       15.56          0.10271        1.1848         23.6365        1.1848         15.56          
2674     bat        0.0002666666667 0.235          15000          0.6096666667   44.5           3.666666667    6566.13037     0.48743        242.1598       15.56          0.10132        1.1946         23.6402        1.1946         15.56          
